signal_type,company,date,metric_name,metric_value,dimension_1,dimension_2,dimension_3,text_signal,confidence_score,source,strategic_implication
PATENT,Weights & Biases,2024-01-26,patent_filing,1.0,Safety Alignment,EPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,Weights & Biases,2023-04-23,patent_filing,1.0,Distributed Training,EPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2024-07-16,patent_filing,1.0,Distributed Training,EPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2023-04-04,patent_filing,1.0,Foundation Models,WIPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,Weights & Biases,2023-06-08,patent_filing,1.0,Foundation Models,EPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,Weights & Biases,2024-02-19,patent_filing,1.0,RLHF Methods,WIPO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,Weights & Biases,2024-05-10,patent_filing,1.0,RAG Architecture,WIPO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Weights & Biases,2024-03-22,patent_filing,1.0,RLHF Methods,USPTO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,Weights & Biases,2024-01-10,patent_filing,1.0,RLHF Methods,WIPO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,Weights & Biases,2024-03-10,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Weights & Biases,2023-04-26,patent_filing,1.0,Multimodal Processing,USPTO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Weights & Biases,2024-01-30,patent_filing,1.0,Distributed Training,EPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2024-08-16,patent_filing,1.0,Safety Alignment,WIPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,Weights & Biases,2024-11-10,patent_filing,1.0,RAG Architecture,USPTO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Weights & Biases,2024-02-28,patent_filing,1.0,Inference Optimization,USPTO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,Weights & Biases,2023-02-12,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2023-01-29,patent_filing,1.0,Safety Alignment,EPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,Weights & Biases,2024-01-19,patent_filing,1.0,RAG Architecture,USPTO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Weights & Biases,2024-01-01,patent_filing,1.0,Agent Frameworks,WIPO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,Weights & Biases,2024-08-25,patent_filing,1.0,RLHF Methods,EPO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,Weights & Biases,2023-12-02,patent_filing,1.0,Multimodal Processing,EPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Weights & Biases,2024-07-12,patent_filing,1.0,Inference Optimization,EPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,Weights & Biases,2024-01-09,patent_filing,1.0,RAG Architecture,USPTO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Weights & Biases,2024-08-15,patent_filing,1.0,RAG Architecture,WIPO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Weights & Biases,2023-10-17,patent_filing,1.0,Inference Optimization,USPTO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,Weights & Biases,2024-02-14,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Weights & Biases,2023-04-07,patent_filing,1.0,Inference Optimization,EPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,Weights & Biases,2023-12-10,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2023-03-10,patent_filing,1.0,Foundation Models,WIPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,Weights & Biases,2024-07-06,patent_filing,1.0,Safety Alignment,EPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,Weights & Biases,2024-03-14,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Weights & Biases,2024-09-11,patent_filing,1.0,Distributed Training,USPTO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Weights & Biases,2023-07-27,patent_filing,1.0,Foundation Models,USPTO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,Databricks,2023-07-29,patent_filing,1.0,Safety Alignment,USPTO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,Databricks,2023-07-03,patent_filing,1.0,Distributed Training,EPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Databricks,2024-03-16,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,Databricks,2023-09-19,patent_filing,1.0,RAG Architecture,EPO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Databricks,2024-10-15,patent_filing,1.0,RLHF Methods,EPO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,Databricks,2023-06-18,patent_filing,1.0,Foundation Models,EPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,Databricks,2024-06-14,patent_filing,1.0,Inference Optimization,EPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,Databricks,2024-03-12,patent_filing,1.0,Agent Frameworks,USPTO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,Databricks,2023-01-05,patent_filing,1.0,RAG Architecture,WIPO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,Databricks,2023-07-15,patent_filing,1.0,Distributed Training,USPTO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Databricks,2023-05-09,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,Databricks,2024-10-16,patent_filing,1.0,Foundation Models,EPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,DataRobot,2024-05-10,patent_filing,1.0,Inference Optimization,EPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,DataRobot,2024-04-11,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,DataRobot,2023-05-04,patent_filing,1.0,RLHF Methods,WIPO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,DataRobot,2023-05-24,patent_filing,1.0,Agent Frameworks,EPO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,DataRobot,2024-12-10,patent_filing,1.0,Inference Optimization,WIPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,DataRobot,2024-10-30,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,DataRobot,2023-07-23,patent_filing,1.0,Multimodal Processing,USPTO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,DataRobot,2023-01-09,patent_filing,1.0,Foundation Models,EPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,DataRobot,2023-05-30,patent_filing,1.0,RLHF Methods,USPTO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,DataRobot,2023-05-25,patent_filing,1.0,Foundation Models,WIPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,DataRobot,2023-05-25,patent_filing,1.0,Agent Frameworks,USPTO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,DataRobot,2024-11-22,patent_filing,1.0,Agent Frameworks,EPO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,DataRobot,2023-08-10,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,DataRobot,2023-12-24,patent_filing,1.0,Foundation Models,WIPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,DataRobot,2024-12-09,patent_filing,1.0,Distributed Training,WIPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,DataRobot,2024-04-25,patent_filing,1.0,Distributed Training,USPTO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,DataRobot,2023-05-04,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,C3.ai,2023-04-21,patent_filing,1.0,Distributed Training,EPO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,C3.ai,2024-12-27,patent_filing,1.0,Safety Alignment,WIPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,C3.ai,2023-12-25,patent_filing,1.0,Multimodal Processing,EPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,C3.ai,2024-04-11,patent_filing,1.0,Multimodal Processing,EPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,C3.ai,2023-02-11,patent_filing,1.0,Agent Frameworks,WIPO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,C3.ai,2024-06-20,patent_filing,1.0,Multimodal Processing,USPTO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,C3.ai,2023-10-22,patent_filing,1.0,RAG Architecture,EPO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,C3.ai,2023-01-18,patent_filing,1.0,Foundation Models,WIPO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,C3.ai,2023-06-05,patent_filing,1.0,Safety Alignment,USPTO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,C3.ai,2023-05-22,patent_filing,1.0,Agent Frameworks,WIPO,,Patent filed: Agent Frameworks — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Agent Frameworks
PATENT,C3.ai,2024-11-29,patent_filing,1.0,Multimodal Processing,WIPO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
PATENT,C3.ai,2023-07-20,patent_filing,1.0,Safety Alignment,EPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,C3.ai,2024-12-12,patent_filing,1.0,RAG Architecture,USPTO,,Patent filed: RAG Architecture — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RAG Architecture
PATENT,C3.ai,2023-04-01,patent_filing,1.0,Inference Optimization,WIPO,,Patent filed: Inference Optimization — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Inference Optimization
PATENT,C3.ai,2023-09-22,patent_filing,1.0,RLHF Methods,USPTO,,Patent filed: RLHF Methods — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in RLHF Methods
PATENT,C3.ai,2024-04-14,patent_filing,1.0,Foundation Models,USPTO,,Patent filed: Foundation Models — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Foundation Models
PATENT,C3.ai,2024-12-10,patent_filing,1.0,Safety Alignment,EPO,,Patent filed: Safety Alignment — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Safety Alignment
PATENT,C3.ai,2024-11-18,patent_filing,1.0,Distributed Training,USPTO,,Patent filed: Distributed Training — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Distributed Training
PATENT,C3.ai,2023-02-21,patent_filing,1.0,Multimodal Processing,USPTO,,Patent filed: Multimodal Processing — signals R&D depth,0.99,USPTO / EPO Patent Database,IP moat strengthening in Multimodal Processing
